331,332,333,334,335,336,1611189689.687269
331,332,333,334,335,336,1611189750.69765
331,332,333,334,335,336,1611189753.171385
331,332,333,334,335,336,1611189754.164549
331,332,333,334,335,336,1611189755.158222
331,332,333,334,335,336,1611189756.152006
331,332,333,334,335,336,1611189757.145753
331,332,333,334,335,336,1611189758.139499
331,332,333,334,335,336,1611189759.133224
331,332,333,334,335,336,1611189760.127009
331,332,333,334,335,336,1611189761.1208
331,332,333,334,335,336,1611189762.114549
331,332,333,334,335,336,1611189763.108332
331,332,333,334,335,336,1611189764.102059
331,332,333,334,335,336,1611189765.09585
331,332,333,334,335,336,1611189766.089628
331,332,333,334,335,336,1611189767.083371
331,332,333,334,335,336,1611189768.077136
331,332,333,334,335,336,1611189769.07087
331,332,333,334,335,336,1611189770.064635
331,332,333,334,335,336,1611189771.058378
331,332,333,334,335,336,1611189772.052171
331,332,333,334,335,336,1611189773.045921
331,332,333,334,335,336,1611189774.039657
331,332,333,334,335,336,1611189775.033407
331,332,333,334,335,336,1611189776.027151
331,332,333,334,335,336,1611189777.020902
331,332,333,334,335,336,1611189778.014647
331,332,333,334,335,336,1611189779.008403
331,332,333,334,335,336,1611189780.002143
331,332,333,334,335,336,1611189780.995893
331,332,333,334,335,336,1611189781.989645
331,332,333,334,335,336,1611189782.983385
331,332,333,334,335,336,1611189783.977117
331,332,333,334,335,336,1611189784.970857
331,332,333,334,335,336,1611189785.964608
331,332,333,334,335,336,1611189786.95836
331,332,333,334,335,336,1611189787.952098
331,332,333,334,335,336,1611189788.945842
331,332,333,334,335,336,1611189789.93959
331,332,333,334,335,336,1611189790.933329
331,332,333,334,335,336,1611189791.927109
331,332,333,334,335,336,1611189792.920892
331,332,333,334,335,336,1611189793.914635
331,332,333,334,335,336,1611189794.908391
331,332,333,334,335,336,1611189795.902176
331,332,333,334,335,336,1611189796.895955
331,332,333,334,335,336,1611189797.889754
331,332,333,334,335,336,1611189798.883505
331,332,333,334,335,336,1611189799.877263
331,332,333,334,335,336,1611189800.871008
331,332,333,334,335,336,1611189801.864792
331,332,333,334,335,336,1611189802.858563
331,332,333,334,335,336,1611189803.852305
331,332,333,334,335,336,1611189804.846044
331,332,333,334,335,336,1611189805.839822
331,332,333,334,335,336,1611189806.833559
331,332,333,334,335,336,1611189807.827332
331,332,333,334,335,336,1611189808.820068
331,332,333,334,335,336,1611189809.813804
331,332,333,334,335,336,1611189811.218556
331,332,333,334,335,336,1611189812.212333
331,332,333,334,335,336,1611189813.206137
331,332,333,334,335,336,1611189814.199895
331,332,333,334,335,336,1611189815.193644
331,332,333,334,335,336,1611189816.1874
331,332,333,334,335,336,1611189817.181148
331,332,333,334,335,336,1611189818.174949
331,332,333,334,335,336,1611189819.168691
331,332,333,334,335,336,1611189820.162443
331,332,333,334,335,336,1611189821.156196
331,332,333,334,335,336,1611189822.14999
331,332,333,334,335,336,1611189823.143742
331,332,333,334,335,336,1611189824.137477
331,332,333,334,335,336,1611189825.131231
331,332,333,334,335,336,1611189826.124981
331,332,333,334,335,336,1611189827.118743
331,332,333,334,335,336,1611189828.112499
331,332,333,334,335,336,1611189829.106251
331,332,333,334,335,336,1611189830.100001
331,332,333,334,335,336,1611189831.09375
331,332,333,334,335,336,1611189832.087517
331,332,333,334,335,336,1611189833.08127
331,332,333,334,335,336,1611189834.075009
331,332,333,334,335,336,1611189835.068764
331,332,333,334,335,336,1611189836.062514
331,332,333,334,335,336,1611189837.056266
331,332,333,334,335,336,1611189838.050029
331,332,333,334,335,336,1611189839.043784
331,332,333,334,335,336,1611189840.037531
331,332,333,334,335,336,1611189841.03129
331,332,333,334,335,336,1611189842.025039
331,332,333,334,335,336,1611189843.0188
331,332,333,334,335,336,1611189844.012554
331,332,333,334,335,336,1611189845.006303
331,332,333,334,335,336,1611189846.000052
331,332,333,334,335,336,1611189846.993809
331,332,333,334,335,336,1611189847.987562
331,332,333,334,335,336,1611189848.981311
331,332,333,334,335,336,1611189849.975065
331,332,333,334,335,336,1611189850.968814
331,332,333,334,335,336,1611189851.962559
331,332,333,334,335,336,1611189852.956316
331,332,333,334,335,336,1611189853.950069
331,332,333,334,335,336,1611189854.943815
331,332,333,334,335,336,1611189855.937569
331,332,333,334,335,336,1611189856.931316
331,332,333,334,335,336,1611189857.925057
331,332,333,334,335,336,1611189858.918804
331,332,333,334,335,336,1611189859.912548
331,332,333,334,335,336,1611189860.906367
331,332,333,334,335,336,1611189861.900104
331,332,333,334,335,336,1611189862.893856
331,332,333,334,335,336,1611189863.887596
331,332,333,334,335,336,1611189864.881345
331,332,333,334,335,336,1611189865.875098
331,332,333,334,335,336,1611189866.86883
331,332,333,334,335,336,1611189867.862598
331,332,333,334,335,336,1611189868.856357
331,332,333,334,335,336,1611189869.850111
331,332,333,334,335,336,1611189871.286939
331,332,333,334,335,336,1611189872.280695
331,332,333,334,335,336,1611189873.274418
331,332,333,334,335,336,1611189874.268139
331,332,333,334,335,336,1611189875.261871
331,332,333,334,335,336,1611189876.255603
331,332,333,334,335,336,1611189877.24933
331,332,333,334,335,336,1611189878.243062
331,332,333,334,335,336,1611189879.236797
331,332,333,334,335,336,1611189880.230524
331,332,333,334,335,336,1611189881.224252
331,332,333,334,335,336,1611189882.217975
331,332,333,334,335,336,1611189883.211762
331,332,333,334,335,336,1611189884.205504
331,332,333,334,335,336,1611189885.199258
331,332,333,334,335,336,1611189886.193037
331,332,333,334,335,336,1611189887.186783
331,332,333,334,335,336,1611189888.180523
331,332,333,334,335,336,1611189889.174268
331,332,333,334,335,336,1611189890.168009
331,332,333,334,335,336,1611189891.165576
331,332,333,334,335,336,1611189892.159345
331,332,333,334,335,336,1611189893.153143
331,332,333,334,335,336,1611189894.146916
331,332,333,334,335,336,1611189895.142252
331,332,333,334,335,336,1611189896.135616
331,332,333,334,335,336,1611189897.129371
331,332,333,334,335,336,1611189898.123162
331,332,333,334,335,336,1611189899.116954
331,332,333,334,335,336,1611189900.110749
331,332,333,334,335,336,1611189901.104544
331,332,333,334,335,336,1611189902.098336
331,332,333,334,335,336,1611189903.092111
331,332,333,334,335,336,1611189904.085885
331,332,333,334,335,336,1611189905.079674
331,332,333,334,335,336,1611189906.073441
331,332,333,334,335,336,1611189907.067217
331,332,333,334,335,336,1611189908.061006
331,332,333,334,335,336,1611189909.053791
331,332,333,334,335,336,1611189910.047544
331,332,333,334,335,336,1611189911.041337
331,332,333,334,335,336,1611189912.035136
331,332,333,334,335,336,1611189913.028934
331,332,333,334,335,336,1611189914.022731
331,332,333,334,335,336,1611189915.016495
331,332,333,334,335,336,1611189916.010293
331,332,333,334,335,336,1611189917.004047
331,332,333,334,335,336,1611189917.997797
331,332,333,334,335,336,1611189918.991565
331,332,333,334,335,336,1611189919.985402
331,332,333,334,335,336,1611189920.979094
331,332,333,334,335,336,1611189921.972887
331,332,333,334,335,336,1611189922.966679
331,332,333,334,335,336,1611189923.960475
331,332,333,334,335,336,1611189924.954445
331,332,333,334,335,336,1611189925.94824
331,332,333,334,335,336,1611189926.942013
331,332,333,334,335,336,1611189927.935772
331,332,333,334,335,336,1611189928.929565
331,332,333,334,335,336,1611189929.92332
331,332,333,334,335,336,1611189931.351381
331,332,333,334,335,336,1611189932.345167
331,332,333,334,335,336,1611189933.338917
331,332,333,334,335,336,1611189934.332672
331,332,333,334,335,336,1611189935.326426
331,332,333,334,335,336,1611189936.320166
331,332,333,334,335,336,1611189937.313905
331,332,333,334,335,336,1611189938.307641
331,332,333,334,335,336,1611189939.301376
331,332,333,334,335,336,1611189940.295109
331,332,333,334,335,336,1611189941.288849
331,332,333,334,335,336,1611189942.282581
331,332,333,334,335,336,1611189943.276317
331,332,333,334,335,336,1611189944.270044
331,332,333,334,335,336,1611189945.263785
331,332,333,334,335,336,1611189946.257525
331,332,333,334,335,336,1611189947.251261
331,332,333,334,335,336,1611189948.244995
331,332,333,334,335,336,1611189949.238726
331,332,333,334,335,336,1611189950.23246
331,332,333,334,335,336,1611189951.226188
331,332,333,334,335,336,1611189952.219862
331,332,333,334,335,336,1611189953.21361
331,332,333,334,335,336,1611189954.207355
331,332,333,334,335,336,1611189955.201099
331,332,333,334,335,336,1611189956.194846
331,332,333,334,335,336,1611189957.188595
331,332,333,334,335,336,1611189958.182357
331,332,333,334,335,336,1611189959.176068
331,332,333,334,335,336,1611189960.169821
331,332,333,334,335,336,1611189961.163584
331,332,333,334,335,336,1611189962.15732
331,332,333,334,335,336,1611189963.151025
331,332,333,334,335,336,1611189964.144786
331,332,333,334,335,336,1611189965.138505
331,332,333,334,335,336,1611189966.132239
331,332,333,334,335,336,1611189967.125945
331,332,333,334,335,336,1611189968.119646
331,332,333,334,335,336,1611189969.113379
331,332,333,334,335,336,1611189970.107113
331,332,333,334,335,336,1611189971.100835
331,332,333,334,335,336,1611189972.094561
331,332,333,334,335,336,1611189973.088251
331,332,333,334,335,336,1611189974.081994
331,332,333,334,335,336,1611189975.075758
331,332,333,334,335,336,1611189976.069486
331,332,333,334,335,336,1611189977.063199
331,332,333,334,335,336,1611189978.056938
331,332,333,334,335,336,1611189979.050669
